,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_n_estimators,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,split5_test_roc_auc,split6_test_roc_auc,split7_test_roc_auc,split8_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,split5_test_average_precision,split6_test_average_precision,split7_test_average_precision,split8_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision
10,7.884230587217543,0.31818942405823614,0.04910416073269314,0.014753975077014205,2,sqrt,200,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 200}",0.7423218922991737,0.744518391969221,0.7110516504529565,0.7141345538776485,0.7287082507833467,0.7477070423436065,0.7137963481520184,0.7500363899035549,0.7337323468276088,0.7317785407343483,0.014674429131979387,78,0.32252654959808563,0.33854964167556867,0.3171164652213868,0.3297253864786151,0.3456277804526227,0.36234870851847245,0.3203335099322446,0.3588127010642904,0.3567934806765265,0.3390926915130903,0.016610191678606306,78
11,15.724465158250597,0.6431177939569486,0.08128118515014648,0.02241762875370948,2,sqrt,400,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 400}",0.7554165820600831,0.7625875674646604,0.7262638983633893,0.7260703199694859,0.7474530602102779,0.7625376410773015,0.7318386109711874,0.7668849697525958,0.7471377298337779,0.7473544866336399,0.015083618214602815,74,0.3416316599143852,0.3644245031990073,0.3351282984150149,0.3484648682896262,0.3744531480285888,0.38784493698245,0.34505321903320824,0.3877735676636298,0.3771088957746114,0.3624314552556136,0.019227153304005287,74
12,31.393478843900894,1.2801260982692289,0.1456613540649414,0.04395923972968824,2,sqrt,800,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 800}",0.7712590860798687,0.7794313231597871,0.7382864312889119,0.739663313538764,0.7626780324964076,0.7766458280865685,0.7492365910662382,0.7811925060416687,0.761223708218876,0.7621796466641212,0.015625377087040534,70,0.3654159086804227,0.3925466324206769,0.3511097880637503,0.36896199172177224,0.3994878689685144,0.4096983851231837,0.3690380573088277,0.4105777292104469,0.400402657578779,0.3852487798973749,0.02058005973119778,70
13,39.23925065994263,1.5667652224770947,0.17800630463494194,0.05228081827475707,2,sqrt,1000,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 1000}",0.7788945476144353,0.7881754752231065,0.7443092782551719,0.745329078792298,0.7693758592409025,0.7853603977890203,0.7566695033774589,0.7913114972110763,0.76861534965479,0.7697823319064733,0.01682535349257672,65,0.37614728955094257,0.40879898403916726,0.3602335184730122,0.37809408379568604,0.4115356714154649,0.424126484189588,0.3803006218201237,0.4299796611329062,0.4142153915062383,0.3981590784359032,0.023288521483954966,65
14,47.088991244633995,1.9198720366771858,0.20916975869072807,0.06221991744501206,2,sqrt,1200,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 1200}",0.7870895802275396,0.7950852528999113,0.7491410824996275,0.752003502934819,0.7767468427634444,0.7936867782664287,0.7657094071378735,0.7999895717400697,0.775082910592906,0.7771705476736245,0.017536451427835,62,0.3907815943252668,0.42266642408728533,0.36815427197905315,0.3867055789220283,0.42498482786922004,0.4395397679222526,0.39511055211620894,0.443558056275371,0.42551938131898054,0.41078005053507405,0.0247292832807647,63
15,58.887990183300445,2.430892762430338,0.2581586043039958,0.07552290169634257,2,sqrt,1500,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 1500}",0.8001269636233578,0.8052128448124078,0.7598787223729095,0.7627592580951197,0.7872195056836543,0.8051560209448002,0.7800874635112429,0.8124341557124519,0.7862459981686818,0.788791214769403,0.017711463145444237,55,0.4126572052338707,0.445375759305209,0.38434172894929913,0.4036912157392005,0.44261510678488136,0.4618811055500272,0.41690544121160616,0.46672940629123216,0.4463698168715251,0.43117408732631685,0.026385272598230314,56
16,70.60648083686829,2.872105995205821,0.3047000567118327,0.09062292275828163,2,sqrt,1800,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 1800}",0.8081525235966186,0.8140882102170722,0.7732226389997179,0.769988416941527,0.7949801288408392,0.8141966467532304,0.7914748497429753,0.8187662169434154,0.7958120292208877,0.7978535179173649,0.016701061476440803,52,0.4270270707236762,0.46539175811049627,0.40827937875535436,0.41602868443981617,0.458531201874603,0.4801394885193088,0.4391108729909695,0.4784755222566945,0.46255691324887294,0.44839343232442125,0.02517575415776642,52
17,78.42291363080342,3.2609074113714307,0.33619970745510525,0.09972090270459645,2,sqrt,2000,"{'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 2000}",0.8132220981943453,0.8190823918553445,0.7790388664617158,0.7750171675034876,0.7987410988373855,0.8206086076070811,0.7972654942290665,0.8231220320790716,0.8000641629739538,0.8029068799712724,0.01664943303551849,47,0.43705934792971773,0.4757095811701573,0.41778571776817336,0.4251184225834858,0.46537160895588053,0.49115369074694165,0.4510412581284739,0.48707720204182997,0.46997539381077874,0.4578102470150488,0.025035593329173884,47
18,2.978044589360555,0.12092540542866359,0.032659980985853404,0.009363080090924875,2,log2,100,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 100}",0.7242510380569865,0.7190032155877649,0.6912714468009562,0.6928989897427604,0.7092454968196531,0.7253075389516979,0.6953515748437984,0.7246861802301265,0.7187299741343012,0.7111939394631162,0.013564195237199837,81,0.29929017896887483,0.3066657218844875,0.2963840263476202,0.3037079169914756,0.3201288708196014,0.3315422252139768,0.2975394795283719,0.32437260538844503,0.3357979824103476,0.31282544528368894,0.014426011223823728,81
19,5.881767219967312,0.24314698705112897,0.04870295524597168,0.01365848102683778,2,log2,200,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 200}",0.7389659485282087,0.743132191296346,0.7090892376309266,0.7105462752580459,0.7327876344742055,0.7446640614158471,0.7131477634308347,0.7473590340887828,0.7349668157119083,0.7305176624261228,0.014525636740005272,79,0.31955206620984933,0.3325496225114794,0.3115704650847958,0.323871147412247,0.3498377775377645,0.3589732373004907,0.3168788594877131,0.35605854200876697,0.3574762666197089,0.3363075537969795,0.018177967241150273,79
20,11.728402296702066,0.4760399527142604,0.08088376786973742,0.02444292873960839,2,log2,400,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 400}",0.7505726744420951,0.7600414942895923,0.7217256277145575,0.7220590506011588,0.7456059927038015,0.7589519661877048,0.7276487004840139,0.7618891792087386,0.7454490405630301,0.7437715251327437,0.015250649003797145,76,0.3371813704092325,0.3576445195273532,0.3281610536902246,0.34147025946685916,0.37047725599215386,0.38015890551267206,0.33640066857510537,0.3789066032530146,0.37446997200701704,0.3560967342704036,0.019396766985889748,76
21,23.410703076256645,0.9495710542603126,0.14497791396247017,0.044506780470134934,2,log2,800,"{'max_depth': 2, 'max_features': 'log2', 'n_estimators': 800}",0.7630788063343625,0.7766476410290344,0.734576025904943,0.7327163577008218,0.7577341849755697,0.7726215093665108,0.7405570382236351,0.7748830272620876,0.7556284963808073,0.7564936763530858,0.016158346896838892,72,0.3545471939692415,0.3835414538660155,0.3444899167808498,0.3576950948921901,0.39268868916001676,0.4021429347793218,0.35612232633081214,0.4015042865604947,0.39171607504045036,0.37604977459771033,0.021342654093482075,72
